track_id	track_name	track_artist	track_popularity	track_album_name	track_album_release_date	playlist_name	playlist_genre	playlist_subgenre	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms
3VgaGYl4FXuI4wosflc2Gg	Pistoleiro	UCLA	45	Pistoleiro	2019-11-28	Dose Trap	rap	trap	0.742	0.513	1	-7.399	0	0.0409	0.447	0	0.118	0.106	115.994	281638
6ulPbMD0AFYuSv5vKFxd8i	MONEY MANIN	FBC	49	PADRIM	2019-11-15	Dose Trap	rap	trap	0.723	0.667	9	-4.75	0	0.118	0.0362	0.00483	0.039	0.494	149.977	179200
0iILtbtok0PSKv0rFVIxSS	Tudo por Causa de Mim	UCLA	37	Tudo por Causa de Mim	2019-11-07	Dose Trap	rap	trap	0.756	0.831	4	-6.881	0	0.0666	0.0613	0	0.121	0.399	105.031	164583
0x5bGvKpFs4OSV1EK1IZOk	O Chefe	Mc Pedrinho	40	O Chefe	2019-11-29	Dose Trap	rap	trap	0.767	0.559	8	-8.467	0	0.359	0.234	0	0.122	0.539	74.501	159060
28PYfxxCkNec7BhDuOiuNt	Timmy Turner	Doc Thor	32	Timmy Turner	2019-10-14	Dose Trap	rap	trap	0.786	0.575	9	-11.093	0	0.43	0.216	0	0.123	0.53	134.023	145119
1NFphvohpmurl1NPmkVdzT	Dubtrap	All Star Brasil	37	Dubtrap	2019-10-11	Dose Trap	rap	trap	0.77	0.506	6	-8.303	0	0.345	0.11	0	0.2	0.645	121.906	244000
0ktFolmn0p5wVEPDfrpaka	Ela E Problema	Raufao	27	Ela E Problema	2020-01-10	Dose Trap	rap	trap	0.813	0.371	4	-10.093	0	0.261	0.396	0	0.0988	0.274	129.966	232334
7FGuyTjqH2dmk5tOUPGZYx	Trap Girl	NaBrisa	36	Trap Girl	2019-11-22	Dose Trap	rap	trap	0.587	0.626	5	-7.477	0	0.319	0.227	4.66e-06	0.113	0.402	154.929	204387
6UU22txTs2o0IaHnDYTk4H	Legaliza	MISAEL	45	Legaliza	2019-10-11	Dose Trap	rap	trap	0.835	0.446	1	-6.562	1	0.0713	0.22	0	0.076	0.261	128.1	274752
2iJZw6ten3NcgjJmX5ZoxO	Felix Felices	N.A	28	Pensamentos de uma Mente Pouco Usada	2019-10-16	Dose Trap	rap	trap	0.83	0.719	1	-6.143	0	0.0772	0.0317	0	0.411	0.606	139.963	169714
0BoL0e5lLRCOEdOs55YcIF	Blood - Remix	Moonkey	65	Blood (Remix)	2019-11-22	Trap Argentino - Trap Argentina	rap	trap	0.779	0.75	0	-6.411	1	0.163	0.138	1.35e-05	0.106	0.432	159.925	276004
7IQ31sLsqagiPCDeD7SIFt	Estrellas de Rock	BVNDIDOS	32	Estrellas de Rock	2019-12-06	Trap Argentino - Trap Argentina	rap	trap	0.904	0.56	8	-6.808	0	0.0746	0.158	0.0072	0.106	0.266	133.026	205019
0tZSzMyBgUvIb78NaaqJuH	Agradable - Remix	Jeeiph	45	Agradable (Remix)	2020-01-03	Trap Argentino - Trap Argentina	rap	trap	0.84	0.577	1	-10.368	1	0.424	0.09	7.75597770176828	0.0438	0.768	122.942	282000
1PZf3xkR1X0IMj7o924Gpx	Dubai	Mesita	56	Dubai	2020-01-10	Trap Argentino - Trap Argentina	rap	trap	0.782	0.639	3	-8.693	0	0.167	0.115	0	0.125	0.845	100.035	157732
2wdCiWtW5cbzEHX5YA5M5M	Playgirl	LODU GOSH	14	Playgirl	2020-01-11	Trap Argentino - Trap Argentina	rap	trap	0.731	0.391	2	-16.035	1	0.271	0.68	0.0625	0.1	0.27	154.93	173455
6WsrPT9yw9gZyZn5ok3E0K	OUKE	CA7RIEL	9	OUKE	2019-03-22	Trap Argentino - Trap Argentina	rap	trap	0.686	0.695	10	-6.087	0	0.174	0.44	6.37e-06	0.314	0.541	140.25	178264
4wyNKAZe82BNlp2lHiR1FX	CANGURO	WOS	76	CANGURO	2019-08-09	Trap Argentino - Trap Argentina	rap	trap	0.602	0.751	1	-4.358	1	0.327	0.173	0	0.667	0.934	163.874	196745
2LAnuLyzJhWS5ujFolCRY6	Todo Arde	Pablo Duenas	25	Todo Arde	2019-12-20	Trap Argentino - Trap Argentina	rap	trap	0.561	0.559	7	-10.819	0	0.129	0.103	0	0.0926	0.123	116.418	232389
1UK5Vib6AaWEUUk2qUia25	Paranoia	Frijo	54	Paranoia	2019-08-26	Trap Argentino - Trap Argentina	rap	trap	0.831	0.583	5	-7.156	0	0.146	0.0783	1.85126280193217	0.116	0.656	119.967	194940
5qN1G8fSHq4Sv5FRoOkNGu	Por Eso Vine	Paulo Londra	77	Homerun	2019-05-23	Trap Argentino - Trap Argentina	rap	trap	0.76	0.646	8	-5.048	0	0.433	0.233	0	0.0905	0.625	188.009	178534
0nT2I8JnZG03UY9jRDHe1V	Draco	Dillom	53	Draco	2019-04-06	Trap Argentino - Trap Argentina	rap	trap	0.964	0.494	10	-9	1	0.258	0.454	0.0088	0.0792	0.509	120.006	154021
6iWnIObjnBMlaKgrAZgUA1	Vapormax	Duki	0	Vapormax	2019-03-19	Trap Argentino - Trap Argentina	rap	trap	0.911	0.664	10	-8.514	0	0.0777	0.0291	0	0.129	0.8	125.972	112381
1YIqazOPARc41ThBqS7a8F	Ferrari	Duki	2	Ferrari	2018-06-15	Trap Argentino - Trap Argentina	rap	trap	0.707	0.756	8	-5.696	1	0.0415	0.5	3.78e-06	0.108	0.543	153.499	181322
2pfV8fZZdLRsZYatVGKlUq	No Lo Entiendo	Bhavi	63	No Lo Entiendo	2019-01-24	Trap Argentino - Trap Argentina	rap	trap	0.87	0.542	2	-6.959	1	0.0397	0.248	7.74e-05	0.112	0.323	105.03	176018
2U8tHbOzRICtm1GIg5B1op	Pocas Horas	Alejo Park	0	Pocas Horas	2018-12-28	Trap Argentino - Trap Argentina	rap	trap	0.79	0.543	5	-7.587	0	0.0911	0.377	0	0.112	0.768	140.108	199719
7kh95COsNZjnTmc6aF76n7	Homerun (Intro)	Paulo Londra	68	Homerun	2019-05-23	Trap Argentino - Trap Argentina	rap	trap	0.822	0.264	5	-9.37	1	0.0593	0.669	0	0.0972	0.672	135.117	149505
1WMMrUKNFsnEG2csDURxhb	Sol y Luna	Duki	61	Sol y Luna	2019-06-24	Trap Argentino - Trap Argentina	rap	trap	0.715	0.729	7	-4.633	0	0.146	0.178	0	0.223	0.294	106.657	163621
46lvmzK8wxAy66tjzXXSh0	Tal Vez	Paulo Londra	78	Tal Vez	2019-04-03	Trap Argentino - Trap Argentina	rap	trap	0.849	0.655	8	-2.899	1	0.106	0.266	0	0.0781	0.76	161.966	264483
4UeKL6FD1qvuWlIjZdSzOL	Dame Mas	Bhavi	0	Dame Mas	2019-01-05	Trap Argentino - Trap Argentina	rap	trap	0.818	0.596	0	-5.683	1	0.32	0.128	0	0.101	0.407	176.044	133466
02qf5aeUXhov2KmQeKQaVa	Makina de Armado	Duki	1	Makina de Armado	2019-02-12	Trap Argentino - Trap Argentina	rap	trap	0.767	0.931	1	-0.482	1	0.0487	0.285	6.07e-06	0.0503	0.902	100.015	126641
224EVTFiLsdQignUFLvDeH	Pa Mi - Remix	Dalex	18	Pa Mi (Remix)	2019-02-07	Trap Argentino - Trap Argentina	rap	trap	0.688	0.62	11	-8.029	0	0.22	0.753	5.27e-06	0.158	0.727	170.018	360960
7xXdY3jDGRj4szfxDrl6oX	Pistola II	Pekeno 77	8	Pistola II	2019-01-18	Trap Argentino - Trap Argentina	rap	trap	0.716	0.614	5	-9.761	1	0.044	0.011	0	0.103	0.247	100.044	172806
6ANR2ylLSFSYcycw8JUnvi	Eclipse	Lit Killah	62	Eclipse	2019-04-25	Trap Argentino - Trap Argentina	rap	trap	0.715	0.691	4	-5.405	0	0.111	0.413	0	0.166	0.381	93.024	208103
4Egu7kAjEmygXrtX2n7AIV	So Fresh	Paulo Londra	65	Homerun	2019-05-23	Trap Argentino - Trap Argentina	rap	trap	0.812	0.681	11	-6.869	0	0.177	0.0978	9.48995899022557	0.126	0.451	96.516	167975
6FyRXC8tJUh863JCkyWqtk	Adan y Eva	Paulo Londra	79	Adan y Eva	2018-11-05	Trap Argentino - Trap Argentina	rap	trap	0.767	0.709	1	-4.47	1	0.336	0.323	0	0.0676	0.72	171.993	258639
7jnkjpQKNKxEPiG6zfvmXW	Realidad	Khea	0	Realidad	2018-09-24	Trap Argentino - Trap Argentina	rap	trap	0.729	0.519	10	-3.843	0	0.0292	0.406	0	0.196	0.46	120.059	181850
43Q1jBoHh3pQkh3Oy7TA1g	Tan Bien (feat. Agus Padilla)	Lit Killah	61	Tan Bien (feat. Agus Padilla)	2018-11-29	Trap Argentino - Trap Argentina	rap	trap	0.784	0.761	10	-4.253	0	0.0343	0.108	5.05e-05	0.05	0.385	105.005	204989
4DNzemGNnckcJSr8DVk8Uj	No Me Llores	Duki	2	No Me Llores	2018-08-10	Trap Argentino - Trap Argentina	rap	trap	0.538	0.676	11	-8.846	0	0.038	0.665	7.98e-06	0.135	0.158	82.522	191846
2WH26XlMjUamdUwG56ZqWf	Otra Botella	Neo Pistea	55	Otra Botella	2018-09-07	Trap Argentino - Trap Argentina	rap	trap	0.804	0.485	7	-7.81	1	0.0614	0.206	0	0.169	0.474	92.015	199586
5eBAi26nr0KPcO3ko2hvLN	M.I.A	Khea;Omar Varela	0	M.I.A	2018-06-01	Trap Argentino - Trap Argentina	rap	trap	0.806	0.722	9	-2.463	1	0.0389	0.203	0	0.0957	0.569	134.984	206222
656wIOnR8PkaTASJAjd1pH	Besame	Bhavi	0	Besame	2018-05-14	Trap Argentino - Trap Argentina	rap	trap	0.697	0.72	6	-4.284	1	0.048	0.209	0	0.0941	0.336	129.98	214615
3rterSutbnjnBk6EfVzJdU	Una vez mas	Lit Killah	0	Una vez mas	2018-04-26	Trap Argentino - Trap Argentina	rap	trap	0.78	0.459	2	-7.53	1	0.0663	0.192	0	0.0889	0.435	122.04	214000
2fxJDRmUMatqyZ6ZOQi7RD	Como Le Digo	Khea	3	Como Le Digo	2018-04-10	Trap Argentino - Trap Argentina	rap	trap	0.69	0.385	0	-8.444	1	0.0817	0.181	0	0.236	0.19	129.958	226101
3THRF1RJ8NRAnxwzuQNpGb	Te Necesito	Bhavi	0	Te Necesito	2018-09-30	Trap Argentino - Trap Argentina	rap	trap	0.809	0.694	8	-6.185	0	0.0986	0.178	8.04466177739669	0.169	0.503	122.975	242424
4Uy3Q3h0VbWWyyiB1MmRoP	Perdoname	FMK	0	Perdoname	2018-01-01	Trap Argentino - Trap Argentina	rap	trap	0.686	0.411	10	-8.265	0	0.0401	0.207	1.42e-06	0.188	0.185	130.113	162574
4uTwGlgAfIKQTnJn2l8eHO	Uno Del Pato	Bimoud	31	Uno Del Pato	2018-07-07	Trap Argentino - Trap Argentina	rap	trap	0.914	0.463	0	-6.109	0	0.0492	0.716	0	0.079	0.824	105.02	228571
7E8G7hoSk49VNuAbdSFiwo	Calentita	Khea	2	Calentita	2018-05-26	Trap Argentino - Trap Argentina	rap	trap	0.843	0.687	10	-3.881	0	0.0812	0.15	0	0.0914	0.658	130.037	220858
6L74kj2KFdwfdLXTqyNvDN	Wanda Nara	Duki Y Neo Pistea	0	Wanda Nara	2017-10-29	Trap Argentino - Trap Argentina	rap	trap	0.661	0.619	1	-6.722	0	0.0629	0.704	1.04e-05	0.0987	0.38	151.954	157309
46D8MyZ8htLBj7BjblMyeX	S.A.D	Khea	0	S.A.D	2018-07-10	Trap Argentino - Trap Argentina	rap	trap	0.862	0.306	8	-13.58	1	0.0499	0.76	0	0.0946	0.772	120.005	128375
27WxQnneLTZBfiR4YyHN1d	Otro Level	Ysy A	0	Otro Level	2018-01-31	Trap Argentino - Trap Argentina	rap	trap	0.655	0.608	11	-8.343	0	0.382	0.196	0	0.145	0.16	119.946	120210
19Zgfi5KeY5dGm348gC4Vy	Hola Bebe	Eladio Carrion	1	Hola Bebe	2018-10-12	Trap Argentino - Trap Argentina	rap	trap	0.869	0.58	0	-6.669	0	0.0787	0.191	0	0.0914	0.562	140.037	185143
3Zkla0QqHsCTY1pWhY63GS	Piso	Bhavi	1	Piso	2018-04-25	Trap Argentino - Trap Argentina	rap	trap	0.77	0.878	7	-4.033	1	0.155	0.0228	0	0.0959	0.679	170.272	219925
245sMgdD4VXs2GqDpTdq2i	Rolling Stone	Ecko	0	Rolling Stone	2018-05-17	Trap Argentino - Trap Argentina	rap	trap	0.772	0.873	8	-1.477	1	0.054	0.185	0	0.0715	0.744	127.967	196875
7I39nvur6FAThKJDdFfbHc	Pastel Con Nutella	Ysy A	0	Pastel Con Nutella	2018-04-09	Trap Argentino - Trap Argentina	rap	trap	0.678	0.766	6	-7.01	0	0.251	0.261	0	0.303	0.349	110.49	235465
1fxwD70zSHgakPFIAC0pz7	Ahora no	FMK	0	Ahora no	2018-07-14	Trap Luv	rap	trap	0.647	0.484	9	-9.76	0	0.0595	0.0339	0	0.0496	0.436	139.847	199161
5YOkA7qd2983FtBQnP8sYx	Solo de Mi	Bad Bunny	74	Solo de Mi	2018-12-14	Trap Luv	rap	trap	0.743	0.73	10	-4.314	0	0.125	0.287	8.1e-05	0.0778	0.15	179.972	197968
4t8YQE2FIpTIq9SxeuOuuP	Dime Cuantas Veces	Micro Tdh	73	Dime Cuantas Veces	2019-04-30	Trap Luv	rap	trap	0.753	0.572	5	-6.062	0	0.371	0.335	2.02e-05	0.0858	0.752	200.007	213960
4pN4icvWINm9uN3bElfbec	Cubierto de Ti	Rauw Alejandro	53	Cubierto de Ti	2019-05-17	Trap Luv	rap	trap	0.816	0.613	4	-3.943	0	0.0648	0.302	0	0.681	0.514	146.003	269589
5gsW8TMmNVnevjq13h0Nlp	DESPUES QUE TE PERDI	Jon Z	65	DESPUES QUE TE PERDI	2019-03-13	Trap Luv	rap	trap	0.762	0.813	8	-3.863	0	0.118	0.248	0	0.0795	0.6	108.934	247174
6q8Lb50EtqNeeJXXe8mMAH	Culpables	KAROL G	73	Culpables	2018-09-14	Trap Luv	rap	trap	0.728	0.801	8	-2.942	0	0.0683	0.279	4.71e-06	0.143	0.416	130.059	226627
3ITvHA9zhZZdBJsOsAUegF	Amorfoda	Bad Bunny	16	Amorfoda	2018-02-15	Trap Luv	rap	trap	0.742	0.432	9	-7.539	0	0.0615	0.984	5.78e-05	0.0796	0.252	148.005	155676
3AKwyujeGxTQSZNbx9Ka3c	A fuego - Bizarrap Remix	DrefQuila	61	A fuego (Bizarrap Remix)	2017-06-23	Trap Luv	rap	trap	0.759	0.366	5	-10.692	1	0.0459	0.667	0.112	0.0907	0.319	116.008	239079
2rZB6indPhp8C5AZK1PpkS	Vete	Khea	3	Vete	2017-12-21	Trap Luv	rap	trap	0.619	0.563	8	-3.414	1	0.0865	0.29	0	0.128	0.25	139.653	182183
4QDIUcFQ5ffnm912AYcVdE	Triste	Bryant Myers	2	Triste	2018-07-27	Trap Luv	rap	trap	0.694	0.728	2	-4.846	1	0.106	0.401	0	0.0966	0.251	130.067	263840
4iI2kB0pyRFZdq1BJ1ZQFv	Vuelve a Mi	Micro Tdh	53	Vuelve a Mi	2018-05-28	Trap Luv	rap	trap	0.68	0.674	9	-7.284	0	0.0606	0.122	4.08877463946119	0.108	0.285	89.958	186667
1mf4LgYP4u7AEdEawelr6s	Vuelva a Ver	Dalex	50	La Nueva Ola	2018-10-04	Trap Luv	rap	trap	0.77	0.55	9	-6.042	1	0.145	0.645	5e-04	0.26	0.421	159.911	189250
3TULfiOzT3evheiAbTXOqR	Pa Tu Casa	Kevin Roldan	5	Pa Tu Casa	2018-10-19	Trap Luv	rap	trap	0.734	0.66	6	-4.49	1	0.11	0.344	0	0.0591	0.649	159.871	291453
3g0jIUgrlOH8VTVyCrT34Z	Aunque Ya No Estes	MC Davo	61	Aunque Ya No Estes	2018-11-02	Trap Luv	rap	trap	0.817	0.523	6	-10.134	1	0.0441	0.166	0	0.216	0.428	116.127	202241
4TwIbmabI2R5XUhqptk6Ev	Good Vibes	Fuego	60	Good Vibes	2018-09-21	Trap Luv	rap	trap	0.823	0.63	7	-3.932	1	0.0797	0.0348	6.72e-06	0.0964	0.184	100.04	235720
6BMfjQWq48IlYlQVS5BFRK	Recuerdos	Nicki Nicole	59	Recuerdos	2019-11-08	Trap Luv	rap	trap	0.589	0.491	5	-7.849	0	0.0629	0.197	1.87e-05	0.192	0.456	139.852	170800
5MT96Zz0ymUJNm8obKZQr0	Soy Peor	Bad Bunny	13	Soy Peor	2016-12-08	Trap Luv	rap	trap	0.732	0.605	0	-3.15	0	0.086	0.679	0.0029	0.114	0.143	115.942	257328
4Q41paYcm3GNVETL6w6pPo	Mi Llamada	Rauw Alejandro	3	Mi Llamada	2018-08-03	Trap Luv	rap	trap	0.76	0.708	6	-5.248	0	0.0942	0.243	0	0.737	0.739	136.951	255080
3CbG6pxtFrh0ZMX0AYOwT2	Slow	Tobi	7	Slow	2019-04-03	Trap Luv	rap	trap	0.654	0.527	4	-6.354	0	0.0334	0.55	3.24e-06	0.109	0.114	114.018	272637
4QYQgJhBryglC2hEpVGrZU	Desperte Sin Ti (Remix)	Noriel	60	Desperte Sin Ti (Remix)	2017-09-22	Trap Luv	rap	trap	0.738	0.62	10	-7.413	1	0.0661	0.17	0	0.0773	0.204	115.031	319587
1X37F5I10iTKZU0WEb6Zgj	Ella busca	DrefQuila	55	Trend	2018-01-02	Trap Luv	rap	trap	0.767	0.441	5	-12.372	1	0.0752	0.768	0.000275	0.114	0.151	129.929	233147
2xcaABUXHZ5WNc6TtmghbX	Condiciones	Maikel Delacalle	57	Condiciones	2017-06-16	Trap Luv	rap	trap	0.811	0.532	9	-6.843	0	0.118	0.0613	0	0.261	0.569	140.01	195429
4iNapoO1i7iWZxS0v2DCsq	No Eres Tu	Jesse Baez	48	Turbo	2018-07-27	Trap Luv	rap	trap	0.557	0.656	10	-4.787	1	0.0813	0.189	0	0.162	0.475	130.071	182067
5Wr2fVAVxcEfFwvJhIInH7	Tu No Lo Amas	Anuel AA	2	Real Hasta la Muerte	2018-07-17	Trap Luv	rap	trap	0.739	0.733	1	-3.933	1	0.0818	0.703	0	0.117	0.389	128.271	214125
5hKjEpYrJIJs6uPl7zw6Y6	No Te Hagas	Jory Boy	67	No Te Hagas	2017-03-11	Trap Luv	rap	trap	0.748	0.69	0	-3.812	0	0.0477	0.0353	0	0.315	0.433	131.972	233251
4qkun7AaUFno3rE8xp0zYi	Pa Mi	Lyanno	3	Pa Mi	2018-11-30	Trap Luv	rap	trap	0.835	0.782	8	-4.256	0	0.102	0.228	0	0.108	0.645	128.021	230435
5olxoiU59KJZTbqyzki5TW	Puedo Ser	Cazzu	58	Puedo Ser	2018-08-17	Trap Luv	rap	trap	0.904	0.63	1	-6.959	0	0.0975	0.162	0	0.14	0.716	124.975	198889
6AaeSJvLxywnQAKmJeGoWF	No vuelvas	DrefQuila	44	AQUA	2018-12-14	Trap Luv	rap	trap	0.421	0.423	2	-8.895	1	0.138	0.0699	4.82e-05	0.0689	0.162	183.932	216522
3V8UKqhEK5zBkBb6d6ub8i	Te Bote - Remix	Nio Garcia	80	Te Bote (Remix)	2018-04-13	Trap Luv	rap	trap	0.903	0.675	11	-3.445	0	0.214	0.542	1.28e-05	0.0595	0.442	96.507	417920
3t6j6WNv2OSn6qm5Vxynub	GPS	Maluma	65	GPS	2017-11-24	Trap Luv	rap	trap	0.841	0.629	4	-3.033	0	0.114	0.188	0	0.346	0.676	143.949	216307
4opLPmkmAviwAEfeHi39Fc	Olvidarte	Eladio Carrion	0	Olvidarte	2018-11-02	Trap Luv	rap	trap	0.832	0.386	0	-9.959	1	0.279	0.411	8.41232303194702	0.0994	0.4	149.976	115200
5Roz9Q9bbAeYv4w9saCUKs	Ya No	Lautaro Lopez	34	Ya No	2019-02-15	Trap Luv	rap	trap	0.586	0.537	4	-8.641	0	0.0281	0.314	0	0.578	0.0994	139.997	179966
5Nkb9ux4VIUED4tjG1Z3KS	Que Bien Te Ves	Rauw Alejandro	1	Que Bien Te Ves	2018-12-26	Trap Luv	rap	trap	0.841	0.687	0	-5.015	1	0.0489	0.159	4.3e-05	0.101	0.501	129.943	225034
59X5b4uyBI594WAs7bGZBm	Klk Cupido	Mickey Then	31	Klk Cupido	2018-10-19	Trap Luv	rap	trap	0.691	0.561	4	-7.982	0	0.095	0.531	0.036	0.123	0.182	124.988	248040
2MpZc61FVbWl3Psnqm7qhV	Te Perdi	Lautaro Lopez	39	Te Perdi	2018-08-15	Trap Luv	rap	trap	0.631	0.405	2	-13.415	0	0.0761	0.69	0	0.086	0.165	109.986	209580
1FzWGnSxl5NxY6rZM8IQRi	Ojala	Bryant Myers	56	La Oscuridad	2018-07-27	Trap Luv	rap	trap	0.639	0.529	0	-6.78	0	0.089	0.372	0	0.0782	0.18	128.126	304733
0dY6FTta6N7ViLnKDDkEf7	Ya No Estas Aqui	Kid Gallo	28	Ya No Estas Aqui	2019-03-22	Trap Luv	rap	trap	0.633	0.454	1	-12.203	1	0.046	0.0252	1.13e-06	0.302	0.285	160.131	207324
2vrl9bADuJHQGOdSk83jRD	Como Nadie	Kodigo	40	Como Nadie	2019-08-15	Trap Luv	rap	trap	0.564	0.533	8	-7.265	1	0.18	0.264	0	0.107	0.254	129.369	136373
6gi6y1xwmVszDWkUqab1qw	OUT WEST (feat. Young Thug)	JACKBOYS	87	JACKBOYS	2019-12-27	Trap Americana	rap	trap	0.802	0.591	8	-4.895	1	0.225	0.0104	0	0.196	0.309	139.864	157712
598yNsG1JFrGd4n2kMoz7F	Woah	Lil Baby	88	Woah	2019-11-08	Trap Americana	rap	trap	0.882	0.602	11	-5.554	1	0.245	0.0177	0	0.178	0.43	142.959	183011
364spZLB5bhNlnPrzvUB41	Reply (feat. Lil Uzi Vert)	A Boogie Wit da Hoodie	79	Reply (feat. Lil Uzi Vert)	2019-11-15	Trap Americana	rap	trap	0.512	0.623	9	-6.553	0	0.0808	0.0187	1.13129478092305	0.13	0.219	112.15	183589
4IO8X9W69dIQe0EC5ALXhq	Immortal	21 Savage	83	Immortal	2019-10-31	Trap Americana	rap	trap	0.741	0.87	6	-3.494	0	0.503	0.00813	0	0.114	0.663	184.194	254723
6Ozh9Ok6h4Oi1wUSLtBseN	BOP	DaBaby	93	KIRK	2019-09-27	Trap Americana	rap	trap	0.769	0.787	11	-3.909	1	0.367	0.189	0	0.129	0.836	126.77	159715
643PW82aBMUa1FiWi5VQY7	Babushka Boi	A$AP Rocky	77	Babushka Boi	2019-08-28	Trap Americana	rap	trap	0.897	0.743	10	-5.446	0	0.222	0.304	4.44e-05	0.137	0.905	134.979	187105
1xbtojAZsQjOgiGdGX6ChU	Ransom	Lil Tecca	19	Ransom	2019-05-22	Trap Americana	rap	trap	0.745	0.642	7	-6.257	0	0.287	0.0204	0	0.0658	0.226	179.974	131248
5TnLXSd4h6G06Fbt2ApOpa	Mannequin Challenge (feat. Juice WRLD)	Young Thug	68	So Much Fun	2019-08-16	Trap Americana	rap	trap	0.857	0.583	1	-7.466	0	0.086	0.0899	2.63909061949234	0.204	0.443	132.01	162400
6vBdBCoOhKHiYDDOcorfNo	Goodbyes (Feat. Young Thug)	Post Malone	51	Goodbyes (Feat. Young Thug)	2019-07-05	Trap Americana	rap	trap	0.58	0.653	5	-3.818	1	0.0745	0.447	0	0.111	0.175	150.231	174960
2JvzF1RMd7lE3KmFlsyZD8	MIDDLE CHILD	J. Cole	86	MIDDLE CHILD	2019-01-23	Trap Americana	rap	trap	0.837	0.364	8	-11.713	1	0.276	0.149	0	0.271	0.463	123.984	213594
0NJp8GyCOWnQh71xKSPfuV	Freaky	Tory Lanez	71	Freaky	2019-03-15	Trap Americana	rap	trap	0.966	0.563	8	-5.764	1	0.0618	0.00202	0	0.105	0.363	104.991	173926
2MJdgSby3DtSS7bUJx2cly	Red Room	Offset	67	Red Room	2019-02-14	Trap Americana	rap	trap	0.936	0.559	7	-8.591	0	0.158	0.479	6.66739495231304	0.129	0.517	112.339	241440
711MglQhnhOF3UAiAs9A59	Robbery	Juice WRLD	4	Robbery	2019-02-13	Trap Americana	rap	trap	0.669	0.683	2	-5.17	1	0.054	0.278	0	0.268	0.579	159.996	240437
2t8yVaLvJ0RenpXUIAC52d	a lot	21 Savage	81	i am > i was	2018-12-21	Trap Americana	rap	trap	0.837	0.636	1	-7.643	1	0.086	0.0395	0.00125	0.342	0.274	145.972	288624
6uSSupG4TMu3vW8QgynAB6	Startender (feat. Offset and Tyga)	A Boogie Wit da Hoodie	66	Startender (feat. Offset and Tyga)	2018-12-14	Trap Americana	rap	trap	0.736	0.622	6	-4.653	0	0.133	0.0235	0	0.151	0.506	191.971	192779
6MWtB6iiXyIwun0YzU6DFP	Wow.	Post Malone	44	Wow.	2018-12-24	Trap Americana	rap	trap	0.833	0.539	11	-7.399	0	0.178	0.163	2.1e-06	0.101	0.385	99.947	149520
4uX8Wh4wxpLne11BhoHs5x	Hopeless Romantic (feat. Swae Lee)	Wiz Khalifa	57	Hopeless Romantic (feat. Swae Lee)	2018-06-21	Trap Americana	rap	trap	0.874	0.492	9	-7.399	0	0.0604	0.299	0	0.0983	0.587	127.067	225484
6kig1UFggPUyZBCvXD3Wod	No Complaints	Metro Boomin	63	No Complaints	2017-06-23	Trap Americana	rap	trap	0.913	0.498	2	-10.742	1	0.165	0.0829	0.0369	0.0799	0.217	123.975	261733
1HTtUBEY3tuw2btgwwI2Ja	I Get The Bag (feat. Migos)	Gucci Mane	4	I Get The Bag (feat. Migos)	2017-08-17	Trap Americana	rap	trap	0.89	0.633	11	-5.475	1	0.168	0.0232	0.000343	0.0993	0.425	139.948	233087
04MLEeAMuV9IlHEsD8vF6A	No Stylist	French Montana	76	No Stylist	2018-09-20	Trap Americana	rap	trap	0.765	0.704	5	-4.589	0	0.127	0.0215	0	0.227	0.498	147.055	192172
3QybPutx0Tjk472bBKjNWn	Mo Bamba	Sheck Wes	10	Mo Bamba	2017-09-19	Trap Americana	rap	trap	0.738	0.629	6	-4.882	0	0.0495	0.268	0.00114	0.163	0.319	146.067	180898
4kfEy7h6bWBS5OaDpccTap	Marvelous Day (feat. Lil Uzi Vert & Gunna)	Kap G	63	Mood	2017-11-17	Trap Americana	rap	trap	0.846	0.651	7	-5.481	0	0.128	0.634	0	0.125	0.581	140.048	223921
7sO5G9EABYOXQKNPNiE9NR	Ric Flair Drip (& Metro Boomin)	Offset	81	Without Warning	2017-10-30	Trap Americana	rap	trap	0.88	0.428	9	-8.28	1	0.206	0.149	5.07e-05	0.114	0.333	100.007	172800
7r6LNJT2LqpLpEyZQJPygt	Patek Water	Future	62	SUPER SLIMEY	2017-10-20	Trap Americana	rap	trap	0.86	0.561	6	-5.757	0	0.185	0.274	0	0.108	0.354	152.984	189480
2XaInsPPUkZRkY4uFJ3AHK	Met Gala (feat. Offset)	Gucci Mane	65	Droptopwop	2017-05-26	Trap Americana	rap	trap	0.817	0.587	2	-6.502	1	0.108	0.052	0.00165	0.185	0.352	140.062	209143
0X8DcetL926BYiPJYstJTc	Lucid Dreams	Juice WRLD	11	Goodbye & Good Riddance	2018-05-23	Trap Americana	rap	trap	0.511	0.566	6	-7.23	0	0.2	0.349	0	0.34	0.218	83.903	239836
5gub2bpJRgJP4m4MliqtdV	Space Cadet (feat. Gunna)	Metro Boomin	7	NOT ALL HEROES WEAR CAPES	2018-11-02	Trap Americana	rap	trap	0.901	0.464	5	-9.789	0	0.0645	0.368	1.71e-05	0.238	0.638	109.004	203267
577YBGuskWkVDCxZrLRB4v	Pure Cocaine	Lil Baby	77	Street Gossip	2018-11-30	Trap Americana	rap	trap	0.964	0.487	10	-6.071	0	0.421	0.00127	6.57e-06	0.115	0.107	127.05	154024
